Popularity,Champion,Games Played,KDA,Win rate,Pick rate,Ban rate,CS,Gold
158,Kennen,"72,917",2.1:1,49.91%,1.8%,0.76%,174.95,"11,510"
159,Kalista,"72,255",2.03:1,47.17%,1.78%,0.47%,191.02,"12,722"
160,Renata Glasc,"68,977",2.7:1,49.52%,1.7%,0.38%,33.61,"8,306"
161,Bel'Veth,"68,564",2.26:1,48.62%,1.69%,1.5%,183.97,"12,164"
162,Rumble,"67,663",2.04:1,47.58%,1.67%,0.45%,178.28,"11,507"
163,Taric,"65,025",2.76:1,52.58%,1.6%,0.4%,42.16,"8,349"
164,Annie,"62,858",2.31:1,50.69%,1.55%,0.34%,148.53,"11,205"
165,Olaf,"59,262",1.77:1,49.53%,1.46%,0.79%,192.66,"12,433"
166,Kled,"56,907",2.12:1,50.62%,1.4%,0.61%,174.1,"12,333"
167,Quinn,"51,467",1.97:1,49.64%,1.27%,0.59%,176.74,"12,510"
168,Ivern,"37,222",3.33:1,49.7%,0.92%,0.26%,133.68,"10,146"
169,Rek'Sai,"35,119",2.79:1,49.77%,0.87%,0.35%,157.73,"11,687"
